speed_src_ip,std_n_packets,std_bytes,bytes_per_flow,n_int_flows,class
9.333333333333334,88.67693292850326,135130.1481825227,17.666666666666668,1.3962264150943395,0
9.333333333333334,95.13760620986604,144925.1498158344,17.666666666666668,1.3962264150943395,0
7.333333333333333,98.16809668426689,149437.84780088867,14.666666666666666,1.0,0
9.333333333333334,75.09456562882728,114471.32844136203,17.333333333333332,1.5384615384615385,0
7.666666666666667,77.9819690697792,118784.37321037393,14.666666666666666,1.3181818181818181,0
7.0,82.1532715343422,125164.30440095963,13.666666666666666,1.170731707317073,0
10.0,86.29496757384771,131479.63309437464,18.666666666666668,1.5,0
8.666666666666666,79.19141620150506,120642.72596382428,16.666666666666668,1.16,0
9.0,72.8185995934113,110936.24628611359,17.333333333333332,1.2692307692307692,0
10.0,70.24001989897329,107031.11779882197,18.666666666666668,1.3928571428571428,0
10.666666666666666,76.61003074833695,116660.84807062935,19.666666666666668,1.5932203389830508,0
8.666666666666666,100.95845141915032,153795.07890866703,16.333333333333332,1.4285714285714286,0
10.333333333333334,93.41591245161425,142173.80842751032,19.333333333333332,1.3793103448275863,0
8.0,107.93168035085428,164497.552318836,15.666666666666666,1.148936170212766,0
8.0,78.71362216395144,119778.6736322042,15.666666666666666,1.148936170212766,0
7.0,77.2729119092298,117653.21267298078,13.666666666666666,1.170731707317073,0
8.0,59.362046393170075,90541.51241480926,15.333333333333334,1.173913043478261,0
10.0,55.63895720332534,84708.97708799607,18.666666666666668,1.5,0
9.666666666666666,76.08230428156989,115821.3563731963,18.333333333333332,1.3818181818181818,0
9.666666666666666,89.24741355605931,135988.851630105,18.333333333333332,1.2727272727272727,0
10.333333333333334,85.46663025438197,130158.19762718167,19.333333333333332,1.4827586206896552,0
9.666666666666666,82.16291013378782,125042.96825533136,18.333333333333332,1.3818181818181818,0
9.333333333333334,82.35571029231355,125276.74505303384,17.333333333333332,1.4230769230769231,0
7.666666666666667,87.72217071833774,133612.3035250212,14.666666666666666,1.3181818181818181,0
8.0,91.50005380372299,139279.9281543206,15.666666666666666,1.148936170212766,0
7.333333333333333,75.81495251461538,115528.58294178626,14.666666666666666,1.0,0
9.333333333333334,56.05165318568848,85590.38729665034,17.666666666666668,1.3962264150943395,0
8.666666666666666,66.76798146270971,101826.78676173938,16.333333333333332,1.4285714285714286,0
10.0,81.38591457885532,123944.29098903874,18.666666666666668,1.5,0
8.333333333333334,102.53060005849402,156228.10822989847,16.333333333333332,1.1428571428571428,0
10.0,90.82420224965212,138293.30237083565,18.666666666666668,1.3928571428571428,0
9.333333333333334,84.13278846380656,128094.69888645262,17.666666666666668,1.2830188679245282,0
9.333333333333334,80.817810651604,123055.08810204669,18.0,1.2592592592592593,0
8.333333333333334,81.34971445350418,123959.23004476081,16.0,1.2916666666666667,0
9.0,82.52661425713445,125780.41555365012,17.0,1.411764705882353,0
9.666666666666666,68.05063744152841,103645.93283709402,18.333333333333332,1.3818181818181818,0
8.0,94.98252203949552,144721.57461319448,15.666666666666666,1.148936170212766,0
10.333333333333334,84.49234991297664,128648.7979482757,19.333333333333332,1.4827586206896552,0
10.0,89.58030686234012,136388.37467326646,18.666666666666668,1.5,0
8.333333333333334,94.62497018566975,143879.48238251248,16.0,1.0416666666666667,0
9.333333333333334,91.59358291237996,139483.90095448823,18.0,1.2592592592592593,0
8.333333333333334,75.62103834956395,115290.66930882842,16.333333333333332,1.1428571428571428,0
10.0,65.23110407447899,99354.31646752743,18.666666666666668,1.5,0
10.0,68.71538581322787,104655.87851864062,19.0,1.368421052631579,0
8.0,85.90319016532183,130834.30006078201,15.666666666666666,1.148936170212766,0
11.666666666666666,88.86343433008597,135285.63914546176,21.333333333333332,1.65625,0
8.666666666666666,97.30421573601014,148107.29350815376,16.666666666666668,1.28,0
8.333333333333334,96.69237265966512,147127.0838718122,16.0,1.1666666666666667,0
9.0,90.52720340435253,137837.0702236905,17.333333333333332,1.2692307692307692,0
8.666666666666666,67.77762462642077,103269.11902744982,16.666666666666668,1.28,0
7.666666666666667,90.17032494119115,137337.47774225107,14.666666666666666,1.3181818181818181,0
8.666666666666666,64.9086250046941,98820.28686718938,16.666666666666668,1.28,0
9.0,76.86411923286303,117152.43294068458,17.333333333333332,1.2692307692307692,0
10.0,70.74173123599186,107958.85830862154,18.666666666666668,1.5,0
7.333333333333333,88.72863204528795,135311.47476400482,14.666666666666666,1.0,0
10.0,80.4983501383724,122678.05393850098,18.666666666666668,1.3928571428571428,0
9.333333333333334,76.63766001636947,116805.42131864691,18.0,1.2592592592592593,0
10.0,66.29048628143084,100927.57594857745,18.666666666666668,1.5,0
9.666666666666666,94.99968955259362,144769.60602834963,18.0,1.5185185185185186,0
8.333333333333334,95.92933370962305,146056.55058990754,16.0,1.2916666666666667,0
8.666666666666666,88.85685649284517,135218.08494501334,17.0,1.1372549019607843,0
10.0,78.57003042587198,119635.15721763617,18.666666666666668,1.3928571428571428,0
8.333333333333334,80.40417649116384,122540.10689701392,16.0,1.2916666666666667,0
8.333333333333334,80.64477309214362,122815.54094454007,16.0,1.2916666666666667,0
9.333333333333334,81.22534787719565,123689.72552766,17.666666666666668,1.3962264150943395,0
8.333333333333334,84.60506284924747,128744.5968606631,16.333333333333332,1.1428571428571428,0
8.666666666666666,73.04950650072867,111222.15997732827,16.666666666666668,1.28,0
11.333333333333334,74.12690586105873,112964.94883629467,20.333333333333332,1.7049180327868851,0
8.0,107.28131767777623,163461.39952838738,15.666666666666666,1.148936170212766,0
8.666666666666666,86.0104202989382,130898.64849935772,16.666666666666668,1.28,0
10.333333333333334,82.22290148816197,125194.98227438555,19.333333333333332,1.4827586206896552,0
9.333333333333334,80.93410821851143,123239.10492288777,17.0,1.4509803921568627,0
7.0,98.26765401847075,149647.96973001832,13.666666666666666,1.170731707317073,0
8.0,92.66555663812184,141016.32473007028,15.666666666666666,1.148936170212766,0
8.0,72.12981858313923,109909.67515587964,15.666666666666666,1.148936170212766,0
9.333333333333334,61.3597886945437,93554.10233934538,17.333333333333332,1.4230769230769231,0
8.0,80.651500631401,122903.75349225992,15.666666666666666,1.148936170212766,0
11.0,85.99672499904678,131004.87401884054,20.333333333333332,1.5737704918032787,0
8.666666666666666,94.30880098023658,143764.28446038594,17.0,1.1372549019607843,0
10.333333333333334,88.36589058178237,134590.34378193732,19.333333333333332,1.4827586206896552,0
9.333333333333334,79.71068189915806,121545.42536279594,17.666666666666668,1.3962264150943395,0
8.0,93.45424362849401,142326.4248348504,15.333333333333334,1.3043478260869565,0
8.666666666666666,83.9500351399569,127815.18473293225,16.666666666666668,1.28,0
8.666666666666666,79.86135945933977,121698.99130153768,16.333333333333332,1.4285714285714286,0
7.333333333333333,79.524152682844,121161.59337272085,14.333333333333334,1.1627906976744187,0
8.0,87.40830544387869,133065.26486070312,15.666666666666666,1.148936170212766,0
9.333333333333334,59.00251305507089,89985.78670966439,17.666666666666668,1.3962264150943395,0
8.666666666666666,76.06583220356774,115771.669950131,16.333333333333332,1.4285714285714286,0
10.0,82.72628386718823,125965.69003254005,19.0,1.368421052631579,0
10.0,94.34762477023229,143775.05157041154,19.0,1.368421052631579,0
8.333333333333334,93.63228831130137,142657.71025923028,16.333333333333332,1.1428571428571428,0
10.666666666666666,90.25556933846337,137366.1622513216,19.666666666666668,1.4915254237288136,0
9.666666666666666,87.73526083914628,133695.91061485175,18.0,1.4074074074074074,0
9.0,87.26444979706935,132746.31514878644,17.0,1.2941176470588236,0
9.0,85.88730015783688,130816.39144120367,17.333333333333332,1.1538461538461537,0
8.333333333333334,82.28776362052056,125377.22145254187,16.0,1.2916666666666667,0
9.333333333333334,77.2199956765673,117537.03396415437,17.666666666666668,1.2830188679245282,0
12.0,69.62422681067542,106197.77690462439,21.333333333333332,1.6875,0
9.0,99.13341042317761,151083.4342771448,17.333333333333332,1.1538461538461537,0
8.0,91.38786552212446,139325.32469975663,15.666666666666666,1.148936170212766,0
10.333333333333334,80.51480634792249,122586.17833461134,19.0,1.6140350877192982,0
8.666666666666666,82.70304862817837,125776.68107092755,16.333333333333332,1.3061224489795917,0
8.666666666666666,92.13729953633091,140257.31409660724,16.333333333333332,1.4285714285714286,0
8.0,83.08090722637576,126666.68668850788,15.333333333333334,1.173913043478261,0
7.333333333333333,79.47065950407041,121166.55047770082,14.333333333333334,1.1627906976744187,0
8.0,72.45725224328136,110540.71160431644,15.333333333333334,1.173913043478261,0
11.0,63.540357641268656,96821.0286865933,20.333333333333332,1.5737704918032787,0
10.333333333333334,79.96571798163679,121703.0877898349,19.333333333333332,1.4827586206896552,0
7.333333333333333,93.01109360209593,141644.43914771618,14.666666666666666,1.0,0
9.0,84.30631271681455,128470.88374254391,17.333333333333332,1.2692307692307692,0
9.0,74.03959994915239,112861.18816945165,17.0,1.411764705882353,0
6.0,82.89824596258637,126254.22135402454,11.666666666666666,1.0285714285714285,0
9.666666666666666,69.9305872779361,106594.30253025818,18.0,1.5185185185185186,0
9.666666666666666,82.62896056448336,125745.37016654194,18.333333333333332,1.3818181818181818,0
8.666666666666666,79.97112140157684,121764.99613901645,16.333333333333332,1.3061224489795917,0
9.666666666666666,86.2141941488017,131388.69582911124,18.333333333333332,1.3818181818181818,0
8.333333333333334,92.87505607894224,141402.5906026438,16.0,1.0416666666666667,0
10.333333333333334,66.44193423439472,101288.02820210837,19.0,1.5087719298245614,0
10.666666666666666,78.5646808550203,119576.80642522885,19.666666666666668,1.4915254237288136,0
8.666666666666666,95.2181614498841,144959.62150745027,17.0,1.1372549019607843,0
10.333333333333334,95.80719869736006,145957.75176438608,19.333333333333332,1.3793103448275863,0
9.666666666666666,88.71061791656366,135065.03430147536,18.0,1.2962962962962963,0
8.333333333333334,91.56737046204469,139510.5797214197,16.0,1.2916666666666667,0
9.333333333333334,90.36720781633518,137554.18741543533,17.333333333333332,1.4230769230769231,0
